Show,EpId,ClipId,Start,Stop,Unsure,PoorAudioQuality,Prolongation,Block,SoundRep,WordRep,DifficultToUnderstand,Interjection,NoStutteredWords,NaturalPause,Music,NoSpeech
HeStutters,2,15,33753120,33801120,0,0,0,1,0,0,0,2,2,0,0,0
HeStutters,2,16,33885920,33933920,0,1,2,0,1,0,0,0,1,0,0,0
HeStutters,2,17,33919680,33967680,0,0,0,2,0,0,0,3,1,3,0,0
HeStutters,2,18,33975680,34023680,0,0,0,1,0,0,0,0,2,2,0,0
HeStutters,2,19,34008800,34056800,0,0,1,0,0,0,0,3,2,1,0,0
HeStutters,2,20,2603200,2651200,0,0,0,1,0,0,0,2,2,0,0,0
HeStutters,2,21,34062560,34110560,0,0,0,1,0,0,0,3,2,1,0,0
HeStutters,2,22,34198720,34246720,0,0,0,1,0,0,0,0,2,0,0,0
HeStutters,2,23,34254080,34302080,0,1,0,1,0,0,0,0,2,0,0,3
HeStutters,2,24,34286080,34334080,0,1,0,0,0,2,0,1,1,1,0,0
HeStutters,2,25,34587840,34635840,0,1,2,0,0,0,1,0,1,0,0,0
HeStutters,2,26,34635040,34683040,0,1,0,1,0,0,0,2,2,0,0,0
HeStutters,2,27,34821440,34869440,0,2,0,1,0,0,1,2,2,0,0,0
HeStutters,2,28,34849920,34897920,0,1,0,0,0,0,1,2,3,1,0,0
HeStutters,2,29,35669920,35717920,0,1,0,0,0,0,0,0,3,2,0,0
HeStutters,2,30,35700640,35748640,0,0,0,2,0,0,0,3,1,0,0,0
HeStutters,2,31,35829920,35877920,0,0,0,0,0,0,0,0,3,1,0,0
HeStutters,2,32,35873280,35921280,0,1,0,0,0,0,0,1,3,1,0,0
HeStutters,2,33,36264320,36312320,0,1,0,0,0,0,1,0,3,0,0,0
HeStutters,2,34,36311520,36359520,0,1,0,1,0,0,0,1,2,0,0,0
HeStutters,2,35,36380480,36428480,0,0,0,2,2,0,0,0,0,1,0,0
HeStutters,2,36,36410880,36458880,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,2,37,36535040,36583040,0,0,0,0,0,2,0,0,1,1,0,0
HeStutters,2,38,36562880,36610880,0,0,1,1,0,0,0,0,1,1,0,0
HeStutters,2,39,2679360,2727360,0,0,1,0,0,3,0,0,0,0,0,0
HeStutters,2,40,2709920,2757920,0,1,0,2,0,0,0,0,1,0,0,0
HeStutters,2,41,37802240,37850240,0,0,0,0,0,0,0,0,3,0,3,2
HeStutters,2,42,2940960,2988960,0,0,0,0,1,0,1,1,2,0,0,0
HeStutters,2,43,2974080,3022080,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,2,44,3086880,3134880,0,1,0,0,1,1,0,0,1,0,0,0
HeStutters,2,45,3124800,3172800,0,2,0,0,0,0,0,0,3,0,0,0
HeStutters,2,46,3633920,3681920,0,2,0,0,0,0,2,0,3,1,0,0
HeStutters,2,47,3698240,3746240,0,1,0,0,0,0,2,0,3,1,0,0
HeStutters,2,48,3767040,3815040,0,1,0,1,0,0,1,0,2,2,0,0
HeStutters,2,49,4225120,4273120,0,3,0,1,1,0,3,1,1,0,0,0
HeStutters,2,50,4253120,4301120,0,0,0,1,1,0,0,0,2,0,0,0
HeStutters,2,51,4316640,4364640,1,0,0,0,2,0,1,0,0,0,0,0
HeStutters,2,52,4375040,4423040,0,0,0,0,0,0,0,2,3,0,0,0
HeStutters,2,53,4513600,4561600,0,0,1,0,0,0,1,0,2,1,0,1
HeStutters,2,54,4550240,4598240,0,0,0,0,0,0,0,0,3,1,0,0
HeStutters,2,55,4988640,5036640,0,0,1,0,0,0,0,1,2,0,0,0
HeStutters,2,56,5034560,5082560,1,1,0,0,0,0,1,0,2,0,0,0
HeStutters,2,57,511520,559520,0,0,1,3,0,0,0,0,0,1,0,0
HeStutters,2,58,540160,588160,0,0,1,0,0,0,0,1,2,0,0,0
HeStutters,2,59,5121280,5169280,0,1,0,0,0,3,0,1,0,1,0,0
HeStutters,2,60,5148960,5196960,0,0,3,0,0,0,0,3,0,0,0,0
HeStutters,2,61,5213440,5261440,0,2,1,1,0,0,2,0,2,0,0,0
HeStutters,2,62,5244960,5292960,0,2,2,0,0,0,0,3,1,1,0,0
HeStutters,2,63,5292800,5340800,0,0,1,0,0,0,0,2,2,1,0,0
HeStutters,2,64,5320320,5368320,0,1,1,1,0,0,1,0,1,0,0,0
HeStutters,2,65,5748320,5796320,0,1,0,0,0,0,1,0,3,0,0,0
HeStutters,2,66,5779360,5827360,0,0,2,0,0,0,0,3,1,0,0,0
HeStutters,2,67,5985920,6033920,1,1,1,0,0,1,0,0,1,0,0,1
HeStutters,2,68,6017600,6065600,0,2,1,1,0,0,1,0,1,1,0,0
HeStutters,2,69,6882400,6930400,0,0,1,0,0,0,0,1,2,2,0,0
HeStutters,2,70,6915520,6963520,0,1,2,0,0,1,0,3,1,0,0,0
HeStutters,2,71,7955840,8003840,0,0,2,1,0,0,0,0,1,0,0,0
HeStutters,2,72,7987520,8035520,0,0,2,1,2,0,0,0,0,0,0,0
HeStutters,2,73,8043360,8091360,0,1,0,1,0,3,0,0,0,0,0,0
HeStutters,2,74,8176000,8224000,0,2,0,0,0,0,0,0,3,0,0,0
HeStutters,2,75,8220640,8268640,0,0,2,0,0,0,0,3,1,0,0,0
HeStutters,2,76,8242880,8290880,0,1,2,1,0,0,0,3,1,0,0,0
HeStutters,2,77,610560,658560,0,0,1,0,0,0,0,0,2,0,0,0
HeStutters,2,78,640960,688960,0,0,1,0,0,0,0,0,2,2,0,0
HeStutters,2,79,8451840,8499840,0,0,0,2,0,0,0,0,1,0,0,0
HeStutters,2,80,8479680,8527680,0,0,1,0,0,0,0,3,2,1,0,0
HeStutters,2,81,8588640,8636640,0,2,0,0,1,0,2,0,2,0,0,0
HeStutters,2,82,8618400,8666400,0,2,0,0,0,0,1,0,3,1,0,0
HeStutters,2,83,8734400,8782400,1,2,0,0,0,0,1,2,2,0,0,0
HeStutters,2,84,8762880,8810880,0,1,1,0,0,0,0,1,2,0,0,0
HeStutters,2,85,8933280,8981280,0,0,2,2,0,0,0,0,0,0,0,0
HeStutters,2,86,8977280,9025280,0,1,2,0,0,0,0,3,1,0,0,0
HeStutters,2,87,8994720,9042720,0,0,3,0,0,0,0,3,0,0,0,1
HeStutters,2,88,9051680,9099680,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,2,89,9167520,9215520,0,0,0,2,0,0,0,0,1,0,0,0
HeStutters,2,90,9200160,9248160,0,0,0,0,0,1,0,3,2,1,0,0
HeStutters,2,91,9837440,9885440,1,0,0,1,3,0,3,1,0,0,0,0
HeStutters,2,92,9866560,9914560,0,0,2,0,0,0,2,3,1,0,0,0
HeStutters,2,93,9920640,9968640,0,0,1,0,0,0,0,3,2,1,0,0
HeStutters,2,94,10241920,10289920,0,0,1,0,0,0,0,3,2,1,0,0
HeStutters,2,95,10269280,10317280,1,1,1,1,1,0,3,2,1,0,0,0
HeStutters,2,96,1026720,1074720,0,0,0,0,0,0,0,0,3,2,0,0
HeStutters,2,97,996320,1044320,0,0,1,0,0,0,0,0,2,0,0,0
HeStutters,2,98,10316480,10364480,0,1,1,1,1,0,1,3,0,0,0,0
HeStutters,2,99,10604320,10652320,0,0,1,0,0,0,0,0,2,1,0,0
HeStutters,2,100,10651040,10699040,0,0,0,0,1,0,0,0,2,0,0,0
HeStutters,2,101,10772320,10820320,0,1,0,2,0,0,0,0,1,0,0,0
HeStutters,2,102,10819200,10867200,0,0,1,2,0,0,0,3,0,1,0,1
HeStutters,2,103,10862560,10910560,0,0,0,0,0,3,0,3,0,0,0,0
HeStutters,2,104,10928000,10976000,0,0,3,0,0,0,0,3,0,0,0,0
HeStutters,2,105,10960640,11008640,1,2,0,0,0,1,0,1,2,1,0,0
HeStutters,2,106,11022240,11070240,0,0,1,0,0,0,0,3,2,1,0,0
HeStutters,2,107,11254880,11302880,0,1,0,2,0,3,0,0,0,1,0,0
HeStutters,2,108,11282400,11330400,0,2,3,0,0,0,1,0,0,0,0,0
HeStutters,2,109,11583040,11631040,0,1,1,0,0,0,0,1,2,0,0,0
HeStutters,2,110,11611360,11659360,1,2,0,1,0,0,3,0,1,0,0,0
HeStutters,2,111,11796000,11844000,0,0,0,1,0,0,0,0,2,0,0,0
HeStutters,2,112,11852640,11900640,0,0,2,0,0,0,0,3,1,0,0,0
HeStutters,2,113,11917760,11965760,0,1,1,0,0,3,0,3,0,0,0,0
HeStutters,2,114,1053440,1101440,0,2,0,0,0,0,0,3,3,1,0,0
HeStutters,2,115,13442080,13490080,1,1,1,1,1,0,1,3,0,0,0,1
HeStutters,2,116,13470720,13518720,0,1,0,1,0,3,1,2,0,0,0,0
HeStutters,2,117,13983200,14031200,0,0,0,0,0,3,0,0,0,1,0,0
HeStutters,2,118,14015200,14063200,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,2,119,14229600,14277600,0,0,1,1,1,0,0,2,1,1,0,1
HeStutters,2,120,14259040,14307040,0,2,0,2,0,0,0,0,1,1,0,0
HeStutters,2,121,14284000,14332000,0,0,1,0,0,0,0,0,2,2,0,0
HeStutters,2,122,14556960,14604960,0,1,0,0,0,0,2,0,3,0,0,0
HeStutters,2,123,14586720,14634720,0,2,2,0,0,0,0,0,1,1,0,1
HeStutters,2,124,14740480,14788480,0,0,1,0,0,3,0,2,0,0,0,0
HeStutters,2,125,14768000,14816000,0,0,0,0,0,3,0,1,0,0,0,0
HeStutters,2,126,15013280,15061280,0,0,1,1,1,1,0,1,0,0,0,0
HeStutters,2,127,15043680,15091680,0,0,0,0,0,0,0,2,3,1,0,0
HeStutters,2,128,15447200,15495200,0,0,3,0,0,0,0,3,0,0,0,0
HeStutters,2,129,15485760,15533760,0,0,1,0,0,3,0,3,0,0,0,0
HeStutters,2,130,15531040,15579040,0,0,2,0,1,0,0,3,0,3,0,0
HeStutters,2,131,15560320,15608320,0,1,0,0,0,0,0,3,3,1,0,0
HeStutters,2,132,15662400,15710400,0,1,0,0,0,0,0,1,3,1,0,0
HeStutters,2,133,15690240,15738240,0,1,0,0,0,0,0,3,3,0,0,0
HeStutters,2,134,1358240,1406240,0,0,0,1,0,0,0,0,2,0,0,0
HeStutters,2,135,1390720,1438720,0,0,0,0,0,0,0,0,3,1,0,0
HeStutters,2,136,17136320,17184320,1,3,0,0,1,0,3,0,2,0,0,0
HeStutters,2,137,17199040,17247040,0,1,1,0,0,0,1,0,2,0,0,0
HeStutters,2,138,17233760,17281760,0,0,0,1,0,0,0,0,2,0,0,0
HeStutters,2,139,17276800,17324800,0,0,1,1,1,0,0,0,0,0,0,0
HeStutters,2,140,17306080,17354080,0,1,1,1,2,0,0,0,1,0,0,0
HeStutters,2,141,17446560,17494560,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,2,142,17480320,17528320,0,2,0,0,0,0,0,0,3,0,0,0
HeStutters,2,143,17700000,17748000,0,2,0,1,0,0,1,0,2,0,0,0
HeStutters,2,144,17730400,17778400,0,1,0,0,0,0,0,1,3,1,0,0
HeStutters,2,145,18547200,18595200,0,0,3,0,0,0,0,3,0,0,0,0
HeStutters,2,146,18583840,18631840,0,1,0,0,0,0,0,3,3,0,0,0
HeStutters,2,147,18695360,18743360,0,0,1,0,0,0,1,1,2,3,0,0
HeStutters,2,148,18725440,18773440,0,0,1,0,1,0,0,2,1,0,0,1
HeStutters,2,149,19540160,19588160,0,0,0,0,0,1,0,0,2,0,0,0
HeStutters,2,150,19572320,19620320,0,0,0,2,1,0,0,1,0,1,0,0
HeStutters,2,151,19796000,19844000,0,0,0,1,0,0,0,0,2,1,0,1
HeStutters,2,152,19825920,19873920,0,1,0,0,0,0,0,0,3,1,0,0
HeStutters,2,153,19924320,19972320,0,0,1,1,1,0,1,0,0,0,0,0
HeStutters,2,154,19952320,20000320,0,1,1,0,0,0,0,2,3,1,0,0
HeStutters,2,155,1417920,1465920,0,0,1,1,0,0,0,3,2,0,0,0
HeStutters,2,156,20008320,20056320,0,1,0,0,0,0,0,0,3,0,0,0
HeStutters,2,157,20449120,20497120,0,0,0,1,0,0,0,0,2,0,0,0
HeStutters,2,158,20485120,20533120,0,1,1,0,0,0,0,2,2,1,0,0
HeStutters,2,159,20748000,20796000,0,0,1,0,0,0,0,0,2,0,0,0
HeStutters,2,160,20776480,20824480,0,1,1,1,0,0,3,0,1,0,0,0
HeStutters,2,161,21402720,21450720,0,0,0,1,0,0,0,1,2,1,0,0
HeStutters,2,162,21435840,21483840,0,1,0,0,0,0,0,0,3,1,0,0
HeStutters,2,163,21770720,21818720,0,1,2,0,0,0,0,1,1,1,0,0
HeStutters,2,164,21798400,21846400,0,2,0,1,2,0,3,0,1,1,0,0
HeStutters,2,165,21858720,21906720,0,0,0,0,0,3,0,0,0,0,0,0
HeStutters,2,166,21891040,21939040,0,0,0,1,2,0,0,0,1,0,0,0
HeStutters,2,167,21926880,21974880,0,0,0,0,0,0,0,3,3,1,0,1
HeStutters,2,168,21989120,22037120,0,0,1,1,0,0,0,3,1,1,0,0
HeStutters,2,169,22250240,22298240,0,2,0,0,0,0,1,0,3,2,0,0
HeStutters,2,170,22285760,22333760,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,2,171,22349120,22397120,0,0,0,0,0,3,0,0,0,0,0,0
HeStutters,2,172,1681920,1729920,1,1,0,0,0,0,1,2,2,0,0,0
HeStutters,2,173,1752000,1800000,0,0,1,1,0,0,1,0,2,0,0,0
HeStutters,2,174,22417440,22465440,0,0,1,2,1,0,0,0,0,1,0,0
HeStutters,2,175,22457120,22505120,0,0,0,2,0,0,0,0,1,0,0,2
HeStutters,2,176,22479520,22527520,1,0,0,0,0,0,0,0,2,1,0,0
HeStutters,2,177,22529440,22577440,0,0,0,0,0,0,0,1,3,2,0,0
HeStutters,2,178,22561440,22609440,0,0,0,0,0,3,0,3,1,0,0,0
HeStutters,2,179,22837440,22885440,0,0,3,0,0,0,0,3,0,0,0,0
HeStutters,2,180,22869440,22917440,0,0,0,0,0,0,0,1,3,0,0,0
HeStutters,2,181,23507040,23555040,0,0,0,0,0,0,0,0,3,1,0,0
HeStutters,2,182,23547200,23595200,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,2,183,24080160,24128160,0,0,1,0,0,0,1,1,2,0,0,0
HeStutters,2,184,24118880,24166880,0,0,0,0,0,3,0,0,0,0,0,0
HeStutters,2,185,24536480,24584480,0,0,2,0,2,0,1,0,1,0,0,0
HeStutters,2,186,24566400,24614400,0,0,0,1,0,3,0,1,0,1,0,0
HeStutters,2,187,25471680,25519680,0,0,2,1,1,1,1,0,0,2,0,0
HeStutters,2,188,25499040,25547040,0,0,3,2,1,0,0,0,0,0,0,0
HeStutters,2,189,25683200,25731200,0,0,2,0,2,0,0,0,0,0,0,0
HeStutters,2,190,25718080,25766080,0,1,1,0,0,0,1,0,2,1,0,0
HeStutters,2,191,26204800,26252800,0,0,0,1,0,0,0,0,2,0,0,0
HeStutters,2,192,26248480,26296480,0,1,0,0,0,3,0,3,1,0,0,0
HeStutters,2,193,1847200,1895200,0,0,2,1,0,0,0,3,0,1,0,0
HeStutters,2,194,1874880,1922880,0,0,1,0,0,0,0,3,2,0,0,0
HeStutters,2,195,26954080,27002080,0,3,1,0,0,2,2,0,0,0,0,0
HeStutters,2,196,26992320,27040320,0,3,0,0,0,0,0,3,3,1,0,0
HeStutters,2,197,27307360,27355360,0,1,2,0,0,3,0,0,0,0,0,0
HeStutters,2,198,27337120,27385120,0,1,0,0,0,0,0,3,3,0,0,0
HeStutters,2,199,27418240,27466240,0,0,0,1,0,0,0,1,2,0,0,0
HeStutters,2,200,27461920,27509920,0,2,0,0,0,0,1,0,3,2,0,0
HeStutters,2,201,28885120,28933120,0,0,1,0,0,0,1,0,2,0,1,2
HeStutters,2,202,28922240,28970240,0,1,0,0,0,0,0,1,3,0,0,1
HeStutters,2,203,29016480,29064480,0,0,1,0,0,2,0,0,1,0,0,0
HeStutters,2,204,29050080,29098080,0,1,0,1,0,0,0,0,2,0,0,0
HeStutters,2,205,29213920,29261920,0,0,2,0,0,2,0,0,0,0,0,0
HeStutters,2,206,29256320,29304320,0,0,1,1,0,0,0,1,2,1,0,0
HeStutters,2,207,29894880,29942880,0,0,1,0,0,0,0,3,2,0,0,0
HeStutters,2,208,29937600,29985600,0,0,0,2,0,0,0,1,1,0,0,0
HeStutters,2,209,29989920,30037920,0,1,0,0,0,0,0,0,3,1,0,0
HeStutters,2,210,30689280,30737280,0,1,0,0,0,0,1,2,3,0,0,0
HeStutters,2,211,30720800,30768800,0,0,0,1,0,0,0,2,2,1,0,0
HeStutters,2,212,31416160,31464160,0,2,0,0,2,1,2,0,0,0,0,0
HeStutters,2,213,31446400,31494400,0,0,0,0,0,0,0,0,3,0,0,3
HeStutters,2,214,2489920,2537920,0,1,2,0,0,0,0,0,1,0,0,0
HeStutters,2,215,2529600,2577600,0,0,0,0,0,0,0,3,3,1,0,0
HeStutters,3,0,495680,543680,0,1,0,1,0,0,0,0,2,0,0,0
HeStutters,3,1,47239680,47287680,1,1,1,1,0,0,2,0,0,0,0,0
HeStutters,3,2,47905920,47953920,0,0,0,0,0,0,0,3,3,0,0,0
HeStutters,3,3,50012480,50060480,0,1,0,0,0,3,0,3,0,0,0,0
HeStutters,3,4,50530720,50578720,0,0,0,0,0,0,0,1,3,0,0,0
HeStutters,3,5,51260000,51308000,0,0,0,0,0,3,1,1,0,0,0,0
HeStutters,3,6,5219680,5267680,1,2,1,0,0,1,3,2,0,0,0,0
HeStutters,3,7,7659360,7707360,0,0,0,0,0,0,0,0,3,1,0,0
HeStutters,3,8,7692800,7740800,1,2,0,0,1,1,3,0,0,0,0,0
HeStutters,3,9,738720,786720,0,1,3,0,0,0,0,0,0,0,0,0
HeStutters,3,10,10837600,10885600,0,1,2,1,0,0,0,0,0,0,0,0
HeStutters,3,11,10882880,10930880,0,0,0,1,0,0,0,1,2,0,0,0
HeStutters,3,12,11107520,11155520,0,2,0,0,0,0,1,1,3,0,0,0
HeStutters,3,13,12074400,12122400,0,1,0,0,0,0,0,1,3,0,0,0
HeStutters,3,14,16540960,16588960,0,2,0,0,0,0,1,0,3,0,0,0
HeStutters,3,15,17041440,17089440,0,1,1,1,0,0,0,2,1,0,0,0
HeStutters,3,16,19905600,19953600,0,0,0,0,0,0,0,0,3,1,0,0
HeStutters,3,17,20033760,20081760,0,1,0,0,1,0,1,0,2,0,0,0
HeStutters,3,18,21100000,21148000,0,1,1,0,0,0,0,0,2,0,0,0
HeStutters,3,19,21648320,21696320,1,1,0,0,0,0,3,0,2,0,0,0
HeStutters,3,20,22033280,22081280,0,2,0,1,0,0,2,0,3,0,0,0
HeStutters,3,21,22716480,22764480,1,1,0,1,0,0,1,0,2,0,0,0
HeStutters,3,22,23963360,24011360,0,1,0,1,0,0,0,2,2,0,0,0
HeStutters,3,23,25013120,25061120,0,1,0,1,0,2,0,0,1,0,0,0
HeStutters,3,24,25050400,25098400,0,2,0,0,0,1,0,0,2,1,0,0
HeStutters,3,25,25138720,25186720,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,3,26,27584160,27632160,1,3,0,0,0,0,1,0,2,1,0,0
HeStutters,3,27,28796800,28844800,0,1,0,1,0,0,0,0,3,0,0,0
HeStutters,3,28,28997760,29045760,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,3,29,3184320,3232320,0,0,0,0,0,0,0,3,3,0,0,0
HeStutters,3,30,31262720,31310720,0,1,0,0,0,1,0,0,2,0,0,0
HeStutters,3,31,32709600,32757600,0,1,0,1,0,0,0,0,2,0,0,0
HeStutters,3,32,35935520,35983520,0,1,2,0,1,0,0,0,0,0,0,0
HeStutters,3,33,38988640,39036640,0,0,0,0,0,1,0,0,2,0,0,0
HeStutters,3,34,39151840,39199840,0,2,0,0,0,0,2,0,3,0,0,0
HeStutters,3,35,39187680,39235680,0,3,0,0,0,0,0,1,3,1,0,0
HeStutters,3,36,39905440,39953440,0,2,0,0,0,0,0,0,3,0,0,0
HeStutters,3,37,41970720,42018720,0,0,0,0,1,1,1,3,1,0,0,0
HeStutters,3,38,42001440,42049440,0,0,0,2,0,0,0,0,2,1,0,0
HeStutters,3,39,42770560,42818560,0,3,0,0,0,0,1,0,3,0,0,0
HeStutters,4,0,36485440,36533440,0,0,0,1,0,3,0,0,0,0,0,0
HeStutters,4,1,36822400,36870400,0,0,0,0,0,3,0,1,0,0,0,0
HeStutters,4,2,37414240,37462240,0,0,0,1,0,0,0,0,2,1,0,0
HeStutters,4,3,37718560,37766560,0,0,1,1,0,0,0,0,2,0,0,0
HeStutters,4,4,37796160,37844160,0,1,0,0,0,3,0,0,0,0,0,0
HeStutters,4,5,5666880,5714880,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,4,6,6320640,6368640,0,0,0,0,0,1,0,0,2,0,0,0
HeStutters,4,7,6701600,6749600,0,0,0,0,0,0,0,2,3,0,0,0
HeStutters,4,8,6736640,6784640,0,0,2,1,0,0,0,2,1,0,0,0
HeStutters,4,9,7083680,7131680,0,0,0,0,0,0,0,3,3,1,0,0
HeStutters,4,10,8555040,8603040,0,0,0,0,0,0,0,2,3,0,0,0
HeStutters,4,11,8593440,8641440,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,4,12,8754560,8802560,0,0,1,0,0,0,0,0,2,0,0,0
HeStutters,4,13,8792000,8840000,0,0,0,0,0,0,0,0,3,2,0,0
HeStutters,4,14,1730080,1778080,0,0,2,1,0,0,0,2,0,1,0,0
HeStutters,4,15,15173280,15221280,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,4,16,17101600,17149600,0,0,1,1,0,0,0,3,2,0,0,0
HeStutters,4,17,18881120,18929120,0,0,1,0,0,0,0,0,2,0,0,0
HeStutters,4,18,22986400,23034400,0,0,2,1,0,0,0,2,0,0,0,0
HeStutters,4,19,23604800,23652800,0,0,3,2,0,0,0,0,0,0,0,0
HeStutters,4,20,23766560,23814560,0,0,0,1,0,0,0,0,2,0,0,0
HeStutters,4,21,23809280,23857280,0,0,0,0,0,0,0,0,3,1,0,0
HeStutters,4,22,25827520,25875520,1,0,0,1,0,0,2,0,1,0,0,0
HeStutters,4,23,2520640,2568640,0,0,0,0,0,1,0,3,2,0,0,0
HeStutters,4,24,26591360,26639360,0,0,1,0,0,1,0,0,2,0,0,0
HeStutters,4,25,26913120,26961120,0,0,1,0,0,0,0,1,2,0,0,0
HeStutters,4,26,27313920,27361920,0,0,0,0,0,0,2,2,3,0,0,0
HeStutters,4,27,27348800,27396800,0,0,0,0,0,3,0,1,0,1,0,0
HeStutters,4,28,3584160,3632160,0,0,0,0,0,1,0,0,2,0,0,0
HeStutters,4,29,29728480,29776480,0,1,0,0,0,0,0,0,3,1,0,0
HeStutters,4,30,29880800,29928800,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,4,31,31804480,31852480,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,4,32,32738080,32786080,0,0,0,3,1,0,0,0,0,0,0,0
HeStutters,4,33,34043520,34091520,0,0,0,0,0,3,0,3,0,0,0,0
HeStutters,4,34,34075680,34123680,0,1,0,0,0,0,1,0,3,0,0,0
HeStutters,4,35,34777600,34825600,0,0,0,1,0,0,0,0,2,2,0,0
HeStutters,4,36,34834240,34882240,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,4,37,35200160,35248160,0,0,0,0,0,3,0,0,0,0,0,0
HeStutters,4,38,35359360,35407360,0,0,0,0,0,0,0,2,3,1,0,0
HeStutters,4,39,5320000,5368000,0,0,0,0,0,1,0,3,2,0,0,0
HeStutters,5,0,285920,333920,0,0,0,1,0,0,0,0,2,0,0,0
HeStutters,5,1,44576000,44624000,0,0,0,0,3,0,0,0,0,0,0,0
HeStutters,5,2,44609760,44657760,0,1,1,1,0,0,1,3,3,0,0,0
HeStutters,5,3,44848000,44896000,0,0,0,1,0,0,0,0,2,0,0,0
HeStutters,5,4,44882400,44930400,0,0,1,2,0,0,0,3,1,1,0,0
HeStutters,5,5,45278560,45326560,0,0,1,0,0,0,0,0,2,0,0,0
HeStutters,5,6,45315680,45363680,0,0,1,1,1,0,0,0,0,0,0,0
HeStutters,5,7,45338560,45386560,0,0,1,1,0,0,0,1,1,0,0,0
HeStutters,5,8,45516960,45564960,0,0,2,0,0,0,0,0,1,0,0,0
HeStutters,5,9,45552960,45600960,0,0,1,0,0,0,1,3,2,0,0,0
HeStutters,5,10,45662720,45710720,0,0,1,0,0,0,0,0,2,2,0,0
HeStutters,5,11,45691040,45739040,0,0,0,1,0,1,2,0,1,1,0,0
HeStutters,5,12,45906720,45954720,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,5,13,45942560,45990560,0,0,0,1,3,0,2,1,0,0,0,0
HeStutters,5,14,46305280,46353280,0,1,0,2,1,0,1,0,1,0,0,0
HeStutters,5,15,46356160,46404160,0,0,3,1,1,0,0,0,0,0,0,0
HeStutters,5,16,3721600,3769600,0,0,3,0,0,0,0,1,0,2,0,0
HeStutters,5,17,3751200,3799200,0,0,1,0,0,0,0,3,2,0,0,0
HeStutters,5,18,4101760,4149760,0,0,0,0,3,0,1,1,0,0,0,0
HeStutters,5,19,4132960,4180960,2,0,0,0,2,0,1,0,1,0,0,3
HeStutters,5,20,4195680,4243680,0,0,0,1,0,0,0,3,2,2,0,0
HeStutters,5,21,4226880,4274880,0,1,1,1,0,0,2,2,1,0,0,0
HeStutters,5,22,4508160,4556160,1,0,1,1,0,0,0,2,1,0,0,0
HeStutters,5,23,4540800,4588800,0,0,2,0,0,0,0,3,1,1,0,0
HeStutters,5,24,4666880,4714880,0,1,0,1,0,0,1,1,2,2,0,0
HeStutters,5,25,4695040,4743040,0,0,0,1,0,1,1,1,1,1,0,0
HeStutters,5,26,5237920,5285920,0,1,1,0,2,0,0,0,0,0,0,0
HeStutters,5,27,5268160,5316160,0,0,0,1,0,0,0,0,2,0,0,0
HeStutters,5,28,5502720,5550720,0,0,1,2,1,0,0,1,0,0,0,0
HeStutters,5,29,5540800,5588800,0,0,0,0,0,0,0,2,3,1,0,0
HeStutters,5,30,5592000,5640000,0,0,1,0,0,0,0,0,2,1,0,0
HeStutters,5,31,5736640,5784640,0,0,0,1,3,0,1,1,0,0,0,0
HeStutters,5,32,5777440,5825440,0,0,0,1,2,0,1,0,1,0,0,0
HeStutters,5,33,6097280,6145280,1,3,1,2,0,0,2,0,0,0,0,0
HeStutters,5,34,6127200,6175200,0,0,1,2,3,0,1,0,0,0,0,0
HeStutters,5,35,472480,520480,0,0,0,2,0,0,0,0,1,1,0,0
HeStutters,5,36,506080,554080,0,0,1,0,1,0,0,0,1,1,0,0
HeStutters,5,37,6267680,6315680,0,0,0,1,2,0,2,2,0,1,0,0
HeStutters,5,38,6308000,6356000,0,0,0,0,3,0,0,0,0,0,0,0
HeStutters,5,39,7770720,7818720,0,0,0,2,3,0,0,0,0,1,0,0
HeStutters,5,40,7798880,7846880,0,0,0,1,1,0,0,0,1,1,0,0
HeStutters,5,41,8160000,8208000,0,0,1,1,0,0,0,0,1,1,0,0
HeStutters,5,42,8189440,8237440,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,5,43,8237120,8285120,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,5,44,8336320,8384320,0,0,1,2,1,0,0,0,0,0,0,0
HeStutters,5,45,8369600,8417600,1,0,0,0,0,0,1,2,2,1,0,0
HeStutters,5,46,8680480,8728480,0,1,0,0,0,0,0,3,3,2,0,0
HeStutters,5,47,8707840,8755840,0,1,0,2,2,0,0,1,0,0,0,0
HeStutters,5,48,10727840,10775840,0,1,0,0,0,0,0,2,3,0,0,0
HeStutters,5,49,10756480,10804480,0,1,0,1,0,0,1,2,2,1,0,0
